concurso,dada_sorteio,bola1,bola2,bola3,bola4,bola5,ganhadores_5_acertos,cidade_uf,rateio_5_acertos,ganhadores_4_acertos,rateio_4_acertos,ganhadores_3_acertos,rateio_3_acertos,ganhadores_2_acertos,rateio_2_acertos,acumulado_5_acertos,arrecadacao_total,estimativa_premio,acumulado_sorteio_especial_quina_de_sao_joao,observacao
6105,2023-03-21,16,19,40,51,72,0,,0.0,76,7140.06,5956,86.77,151378,3.41,10169048.53,11921672.0,11500000.0,93728897.29,
6106,2023-03-22,21,33,49,55,80,0,,0.0,156,3719.86,8099,68.23,183935,3.0,11523077.33,12748900.0,13000000.0,94309195.36,
6107,2023-03-23,15,27,29,33,60,0,,0.0,93,6193.55,8136,67.42,195338,2.8,12867076.73,12654468.0,14300000.0,94885195.12,
6108,2023-03-24,5,8,19,56,60,0,,0.0,172,3855.93,12445,50.75,254933,2.47,14414591.8,14570676.0,16000000.0,95548415.88,
6109,2023-03-25,8,12,33,47,65,2,VILA VELHA/ES; CAMPO MOURAO/PR,7994871.13,181,3729.64,10522,61.1,240014,2.67,0.0,14830878.0,700000.0,96223480.38,
6110,2023-03-27,25,27,49,54,75,0,,0.0,55,4708.55,3335,73.95,82922,2.97,604264.6,5689472.0,1400000.0,96482450.94,
6111,2023-03-28,1,26,48,55,63,1,CANAL ELETRONICO,1297994.56,30,9910.43,3223,87.85,83380,3.39,0.0,6531836.0,700000.0,96779763.79,
6112,2023-03-29,16,23,50,71,73,0,,0.0,28,9531.3,2453,103.61,67910,3.74,622711.35,5863158.0,1300000.0,97046640.11,
6113,2023-03-30,7,13,14,30,57,0,,0.0,90,3184.49,6008,45.43,121365,2.24,1291453.67,6296564.0,3000000.0,97333243.98,
6114,2023-03-31,13,24,38,54,78,1,ARARUNA/PB,2174435.21,156,2425.78,5689,63.35,128831,2.79,4525411.91,8313740.0,6500000.0,97711664.66,
6115,2023-04-01,2,17,59,62,80,0,,0.0,68,7039.32,5117,89.09,139082,3.27,5642317.16,10516256.0,7000000.0,98190338.37,
6116,2023-04-03,21,42,43,48,64,1,BELEM/PA,6802346.91,64,7768.06,5460,86.71,138452,3.41,0.0,10922296.0,700000.0,98687493.99,
6117,2023-04-04,24,62,71,78,80,0,,0.0,26,10386.23,2567,100.18,70117,3.66,630097.66,5932704.0,1300000.0,98957535.87,
6118,2023-04-05,8,30,38,40,80,0,,0.0,64,5189.66,3512,90.06,89335,3.54,1405087.63,7296942.0,2300000.0,99289674.44,
6119,2023-04-06,14,29,38,61,70,0,,0.0,18,20917.23,3059,117.22,91743,3.9,2283611.21,8271766.0,3300000.0,99666184.57,
6120,2023-04-08,29,44,62,74,80,0,,0.0,43,9318.72,3960,96.36,107465,3.55,3218588.97,8803312.0,4000000.0,100066889.33,
6121,2023-04-10,12,23,49,50,59,1,NOVO HAMBURGO/RS,4154830.38,75,5349.95,4588,83.29,123492,3.09,0.0,8815210.0,700000.0,100468135.67,
6122,2023-04-11,14,31,47,49,60,0,,0.0,24,11653.21,3022,88.13,76430,3.48,652579.67,6144384.0,1400000.0,100747812.69,
6123,2023-04-12,10,14,54,61,63,0,,0.0,46,7250.43,3537,89.8,96160,3.3,1430791.96,7327282.0,2300000.0,101081332.27,
6124,2023-04-13,22,30,31,33,45,0,,0.0,66,5269.01,4701,70.45,111120,2.98,5959641.69,7640022.0,7000000.0,101429086.99,
6125,2023-04-14,7,21,24,45,71,1,CARAGUATATUBA/SP,7122710.89,85,5864.21,6501,73.02,168074,2.82,0.0,10950914.0,700000.0,101927545.22,
6126,2023-04-15,3,23,24,60,79,0,,0.0,39,7689.71,3617,78.96,99233,2.87,699762.98,6588640.0,1500000.0,102227443.66,
6127,2023-04-17,1,19,20,58,68,0,,0.0,37,7997.85,4189,67.27,95493,2.95,1390243.64,6501242.0,2200000.0,102523363.94,
6128,2023-04-18,17,43,66,71,75,0,,0.0,49,6628.5,3658,84.56,89819,3.44,2148101.91,7135638.0,3000000.0,102848160.36,
6129,2023-04-19,24,41,55,62,70,0,,0.0,25,14533.07,2932,118.01,87506,3.95,2995864.19,7982132.0,4000000.0,103211487.06,
6130,2023-04-20,49,54,56,58,80,0,,0.0,58,7094.34,4453,88.0,114831,3.41,3955964.48,9039854.0,5000000.0,103622958.63,
6131,2023-04-22,5,26,37,53,63,0,,0.0,61,7541.09,6182,70.86,153501,2.85,5029312.55,10106142.0,6200000.0,104082964.96,
6132,2023-04-24,5,9,14,32,55,0,,0.0,121,3858.11,8670,51.28,179479,2.47,6118585.16,10256080.0,7300000.0,104549796.1,
6133,2023-04-25,17,48,52,69,71,0,,0.0,83,6002.06,5904,80.36,139267,3.4,7280984.83,10944610.0,8500000.0,105047967.39,
6134,2023-04-26,1,9,12,68,77,0,,0.0,85,6225.97,7189,70.1,180899,2.78,12663887.93,11626448.0,15000000.0,105577174.24,
6135,2023-04-27,7,13,27,48,62,0,,0.0,140,4802.1,11737,54.55,253232,2.52,14232574.83,14770020.0,16000000.0,106249468.64,
6136,2023-04-28,2,6,12,30,51,0,,0.0,131,5732.47,10781,66.33,248318,2.88,15984799.75,16498128.0,18000000.0,107000422.2,
6137,2023-04-29,16,40,56,79,80,0,,0.0,88,8004.2,7667,87.49,190729,3.51,17628327.67,15474688.0,20000000.0,107704791.32,
6138,2023-05-02,3,8,31,44,55,0,,0.0,156,6874.87,12921,79.05,303950,3.36,20130782.14,23561937.5,23000000.0,108777271.82,
6139,2023-05-03,12,20,50,52,69,0,,0.0,112,10242.02,9558,114.3,257289,4.24,22807362.48,25201425.0,26000000.0,109924377.71,
6140,2023-05-04,23,28,42,65,77,0,,0.0,188,6672.42,12322,96.95,310967,3.84,25734330.72,27558960.0,29000000.0,111178792.69,
6141,2023-05-05,4,22,24,32,45,1,CANAL ELETRONICO,29067392.63,242,5902.71,19950,68.19,422584,3.21,0.0,31382547.5,800000.0,112607247.81,
6142,2023-05-06,2,9,32,64,79,0,,0.0,42,8828.85,3489,101.21,92390,3.82,865227.37,8146575.0,2000000.0,112978059.56,
6143,2023-05-08,10,39,63,67,70,0,,0.0,38,10681.4,3023,127.87,83328,4.63,1812310.71,8917292.5,3000000.0,113383952.43,
6144,2023-05-09,5,10,42,78,80,0,,0.0,80,5124.02,5777,67.57,124490,3.13,10985493.34,9005797.5,13000000.0,113793873.83,
6145,2023-05-10,10,23,52,55,71,0,,0.0,107,6130.27,7072,88.33,173929,3.59,12516016.96,14410692.5,15000000.0,114449812.55,
6146,2023-05-11,13,20,44,56,57,0,,0.0,116,5512.1,7927,76.82,180954,3.36,14007957.79,14047415.0,16000000.0,115089215.76,
6147,2023-05-12,2,16,60,64,79,0,,0.0,80,9614.33,6427,113.97,168437,4.34,15802632.2,16897812.5,18000000.0,115858361.96,
6148,2023-05-13,27,40,46,54,65,0,,0.0,95,9549.31,7987,108.17,196012,4.4,17919396.79,19930462.5,20000000.0,116765546.8,
6149,2023-05-15,33,51,56,73,74,0,,0.0,91,10726.79,8982,103.5,226042,4.11,20197052.21,21445335.0,23000000.0,117741684.86,
6150,2023-05-16,19,20,30,51,58,0,,0.0,132,8200.09,10772,95.69,258554,3.98,22722679.03,23780117.5,25500000.0,118824096.37,
6151,2023-05-17,10,23,33,54,78,1,SAO JOSE/SC,25480884.08,201,5881.03,14428,78.02,339178,3.31,0.0,25969965.0,800000.0,120006184.27,
6152,2023-05-18,18,21,30,33,77,0,,0.0,29,10102.83,2873,97.12,76450,3.64,683625.02,6436692.5,1500000.0,120299166.45,
6153,2023-05-19,22,24,41,57,70,0,,0.0,35,10362.21,3025,114.18,78856,4.38,1529872.3,7967867.5,2500000.0,120661843.87,
6154,2023-05-20,3,18,42,48,71,0,,0.0,48,8809.2,3920,102.73,104178,3.86,9807313.53,9289645.0,11000000.0,121084685.3,
6155,2023-05-22,9,18,43,71,74,0,,0.0,62,9713.69,5099,112.48,143667,3.99,11212561.15,13231152.5,13000000.0,121686934.28,
6156,2023-05-23,32,41,62,69,79,1,CANAL ELETRONICO,12684274.5,34,18551.01,4304,139.56,120041,5.0,0.0,13856962.5,800000.0,122317668.59,
6157,2023-05-24,2,25,35,37,53,0,,0.0,72,4066.21,3795,73.47,85012,3.27,683122.92,6431965.0,1400000.0,122610435.57,
6158,2023-05-25,1,12,20,21,29,0,,0.0,108,2957.92,5071,59.99,92080,3.3,1428517.95,7018290.0,2300000.0,122929890.6,
6159,2023-05-26,11,14,18,52,57,0,,0.0,40,9652.56,4355,84.43,106163,3.46,2329423.86,8482507.5,3400000.0,123315993.13,
6160,2023-05-27,26,49,64,65,67,0,,0.0,53,8134.14,3643,112.7,87726,4.68,3335346.69,9471297.5,4500000.0,123747102.94,
6161,2023-05-29,5,14,16,24,76,0,,0.0,73,5937.06,5379,76.73,127593,3.23,4346625.83,9521730.0,5500000.0,124180508.3,
6162,2023-05-30,19,25,29,45,79,0,,0.0,54,8799.49,5139,88.06,127732,3.54,5455361.5,10439335.0,6800000.0,124655680.74,
6163,2023-05-31,26,46,73,76,80,0,,0.0,73,7195.09,4955,100.95,108567,4.6,6680925.95,11539340.0,8000000.0,125180922.67,
6164,2023-06-01,18,25,26,68,73,0,,0.0,60,9220.71,4697,112.17,129488,4.06,12621305.83,12154507.5,15000000.0,125734165.46,
6165,2023-06-02,16,22,30,45,49,0,,0.0,103,7025.88,7254,95.01,179671,3.83,14309857.18,15898607.5,16000000.0,127181495.21,
6166,2023-06-03,22,49,66,72,78,0,,0.0,86,8142.66,6412,104.01,152465,4.37,15943818.15,15384610.0,18000000.0,128582033.19,
6167,2023-06-05,6,18,26,65,77,1,SALVADOR/BA,17830500.65,105,7700.75,7780,98.98,204403,3.76,0.0,17764117.5,800000.0,130199189.64,
6168,2023-06-06,2,26,42,50,69,0,,0.0,26,12573.57,2440,127.6,70255,4.43,762796.61,7182135.0,1600000.0,130853015.31,
6169,2023-06-07,1,20,31,46,58,0,,0.0,34,12163.03,3398,115.9,90009,4.37,1727729.97,9085360.0,3000000.0,131680101.07,
6170,2023-06-09,32,50,56,65,70,1,CARUARU/PE,2816718.22,36,12964.14,3138,141.64,85973,5.17,0.0,10253402.5,700000.0,132613519.59,
6171,2023-06-10,19,33,52,61,78,0,,0.0,13,26841.23,2582,128.7,79348,4.18,134125575.67,7665975.0,210000000.0,134125575.67,
6172,2023-06-24,12,13,45,47,70,8,ITABUNA/BA; ANAPOLIS/GO; SAO MATEUS DO MARANHAO/MA; BELO HORIZONTE/MG; ITAOBIM/MG; CAMPO GRANDE/MS; GUARATUBA/PR; JAU/SP,27098455.57,2567,7431.19,194275,93.51,4960265,3.66,0.0,419088527.5,800000.0,0.0,
6173,2023-06-26,17,57,59,61,76,0,,0.0,25,10810.3,2181,118.01,55357,4.64,630600.66,5937440.0,1400000.0,270257.45,
6174,2023-06-27,23,30,46,51,56,0,,0.0,27,11195.48,2269,126.87,67312,4.27,1908451.66,6640920.0,2700000.0,572535.53,
6175,2023-06-28,16,54,73,75,79,0,,0.0,53,6774.83,3278,104.32,75650,4.52,2746271.91,7888522.5,3700000.0,931601.37,
6176,2023-06-29,9,12,47,56,57,0,,0.0,38,9257.14,4114,81.43,103173,3.24,3567071.61,7728265.0,4500000.0,1283372.68,
6177,2023-06-30,23,25,32,36,38,3,GOIANIA/GO; SAO PAULO/SP,1541017.48,124,3649.71,5452,79.05,122866,3.5,0.0,9942620.0,800000.0,1735935.91,
6178,2023-07-01,3,15,40,69,78,1,OSASCO/SP,795956.71,46,7415.75,2478,131.1,74962,4.33,0.0,7494355.0,800000.0,2077060.23,
6179,2023-07-03,6,23,26,31,66,0,,0.0,35,8622.03,3457,83.13,79764,3.6,704132.62,6629782.5,1500000.0,2378831.38,
6180,2023-07-04,8,24,51,60,70,0,,0.0,31,11406.81,2708,124.36,77555,4.34,1529225.5,7768687.5,2500000.0,2732442.62,
6181,2023-07-05,14,18,30,51,60,1,NOVA FRIBURGO/RJ,2535608.47,56,7701.91,3659,112.26,99051,4.14,0.0,9475630.0,800000.0,3163749.61,
6182,2023-07-06,25,41,44,53,61,0,,0.0,28,11039.2,2137,137.75,64213,4.58,721227.52,6790740.0,1500000.0,3472847.14,
6183,2023-07-07,25,32,34,37,68,0,,0.0,56,7034.45,4037,92.93,95423,3.93,1640395.54,8654455.0,2700000.0,3866776.32,
6184,2023-07-08,1,9,27,53,77,0,,0.0,80,5404.55,5620,73.26,124565,3.3,6375848.78,9498847.5,8000000.0,4299140.14,
6185,2023-07-10,11,17,51,61,77,0,,0.0,54,10043.49,5200,99.33,129818,3.97,7641327.87,11915157.5,9000000.0,4841488.34,
6186,2023-07-11,29,39,43,73,76,0,,0.0,56,10128.98,4379,123.36,119630,4.51,8964847.49,12461640.0,10500000.0,5408711.05,
6187,2023-07-12,3,37,41,53,63,0,,0.0,65,9857.89,5519,110.57,149379,4.08,10459961.26,14077290.0,12000000.0,6049474.11,
6188,2023-07-13,16,17,44,47,57,0,,0.0,89,7191.1,7550,80.73,174922,3.48,11953311.99,14060690.0,13000000.0,6689481.58,
6189,2023-07-14,21,26,36,42,63,0,,0.0,56,12794.36,6167,110.64,164142,4.15,13625107.78,15740845.0,15500000.0,7405965.5,
6190,2023-07-15,7,21,39,49,78,0,,0.0,88,8384.46,7236,97.11,183022,3.83,15346717.01,16209865.0,17000000.0,8143798.04,
6191,2023-07-17,10,60,63,64,78,0,,0.0,93,8676.08,6504,118.15,173952,4.41,17229425.23,17726697.5,19500000.0,8950673.02,
6192,2023-07-18,27,59,60,63,71,0,,0.0,79,11467.14,7682,112.3,193382,4.46,19343200.35,19902315.0,21500000.0,9856576.65,
6193,2023-07-19,29,42,49,71,73,0,,0.0,107,8240.63,7576,110.84,192177,4.36,21400610.08,19371605.0,23500000.0,10738323.7,
6194,2023-07-20,26,36,38,47,52,0,,0.0,100,9148.48,8471,102.85,215961,4.03,30889285.81,20098812.5,33000000.0,11653171.4,
6195,2023-07-21,8,20,21,42,57,0,,0.0,161,7604.52,12711,91.73,312077,3.73,33746049.03,26897942.5,37000000.0,12877498.51,
6196,2023-07-22,14,16,24,37,72,1,SAO PAULO/SP,36290017.1,121,9010.52,11619,89.36,283249,3.66,0.0,23952810.0,800000.0,13967770.56,
6197,2023-07-24,26,47,69,72,78,0,,0.0,31,9402.76,2185,127.05,60459,4.59,680133.19,6403815.0,1400000.0,14259256.21,
6198,2023-07-25,5,11,12,42,53,0,,0.0,53,6182.54,5427,57.5,110734,2.81,1444706.63,7198865.0,2300000.0,14586930.57,
6199,2023-07-26,15,36,56,61,68,0,,0.0,21,17623.93,2676,131.71,74618,4.72,2308279.01,8130992.5,3300000.0,14957033.04,
6200,2023-07-27,14,17,34,49,77,1,INDAIATUBA/SP,3189282.44,89,4242.4,4918,73.11,104973,3.42,0.0,8295115.0,800000.0,15334605.95,
6201,2023-07-28,21,32,37,38,49,0,,0.0,28,10851.89,2380,121.58,68184,4.24,708990.29,6675520.0,1500000.0,15638458.95,
6202,2023-07-29,25,37,46,67,73,0,,0.0,52,7062.75,3354,104.28,80913,4.32,1565937.72,8068615.0,2500000.0,16005722.13,
6203,2023-07-31,1,14,46,63,75,0,,0.0,28,13418.86,2993,119.55,82529,4.33,2442636.82,8254587.5,3500000.0,16381450.33,
6204,2023-08-01,28,53,57,61,80,0,,0.0,33,12709.14,3115,128.22,88568,4.5,8568921.12,9214075.0,10000000.0,16800852.01,
6205,2023-08-02,8,9,18,25,67,0,,0.0,96,6015.69,7943,69.24,175821,3.12,9916434.08,12687550.0,11500000.0,17378357.58,
6206,2023-08-03,26,27,53,72,77,0,,0.0,93,6547.81,6915,83.86,150840,3.84,11337308.55,13378287.5,13000000.0,17987303.79,
6207,2023-08-04,17,22,54,57,59,1,BRASILIA/DF,12993134.98,147,4827.48,9174,73.66,192692,3.5,0.0,15590485.0,800000.0,18696943.71,
6208,2023-08-05,8,35,47,54,79,0,,0.0,44,8105.97,3374,100.67,87639,3.87,832213.03,7835727.5,1700000.0,19053606.45,
6209,2023-08-07,9,46,47,49,64,0,,0.0,77,4631.81,4180,81.25,89652,3.78,1664395.25,7835437.5,2600000.0,19410255.99,
6210,2023-08-08,14,21,44,53,59,0,,0.0,53,7430.64,3845,97.54,100015,3.75,2583317.41,8652140.0,3500000.0,19804079.79,
6211,2023-08-09,1,10,16,23,34,1,ALAGOINHAS/BA,3606328.23,115,3812.46,7172,58.22,147281,2.83,0.0,9632190.0,800000.0,20242513.02,
6212,2023-08-10,32,35,38,55,78,0,,0.0,44,6408.02,2865,93.72,64818,4.14,657890.41,6194387.5,1400000.0,20524466.07,
6213,2023-08-11,12,26,59,70,80,0,,0.0,27,12714.78,2752,118.8,76767,4.25,1458921.45,7542132.5,2400000.0,20867765.1,
6214,2023-08-12,9,35,39,59,61,0,,0.0,45,8931.71,3333,114.84,86018,4.45,6865590.39,8830160.0,9000000.0,21269691.92,
6215,2023-08-14,14,52,54,58,73,2,CANAL ELETRONICO; BRASILIA/DF,4029015.42,70,7300.65,5018,96.99,121057,4.02,0.0,11227460.0,800000.0,21780737.85,
6216,2023-08-15,39,41,44,53,62,0,,0.0,19,12975.88,2314,101.47,50137,4.68,575263.9,5416415.0,1300000.0,22027279.53,
6217,2023-08-16,12,25,32,67,79,0,,0.0,34,9631.49,2946,105.86,80476,3.87,1339362.33,7194392.5,2200000.0,22354750.3,
6218,2023-08-17,37,49,56,61,68,0,,0.0,47,7051.18,2617,120.6,65845,4.79,2112641.87,7280837.5,3000000.0,22686155.85,
6219,2023-08-18,16,17,47,71,75,0,,0.0,36,10937.57,3868,96.94,94972,3.94,3031397.54,8650572.5,4000000.0,23079908.3,
6220,2023-08-19,17,27,34,46,56,0,,0.0,76,5851.59,5741,73.77,125654,3.37,4069079.59,9770327.5,5300000.0,23524629.21,
6221,2023-08-21,1,17,26,27,47,0,,0.0,60,7922.14,6380,70.95,137466,3.29,5178177.96,10442750.0,6500000.0,23999957.1,
6222,2023-08-22,20,29,31,40,79,0,,0.0,41,11500.93,3258,137.84,92905,4.83,6278433.23,10359487.5,7500000.0,24471495.08,
6223,2023-08-23,6,30,32,44,75,0,,0.0,51,10175.22,4202,117.61,116344,4.24,7489284.22,11400805.0,9000000.0,24990431.24,
6224,2023-08-24,4,23,47,52,66,0,,0.0,86,6195.95,6110,83.05,145067,3.49,12986194.7,11706517.5,14500000.0,25523282.67,
6225,2023-08-25,6,44,49,52,60,0,,0.0,82,7648.2,5792,103.12,146425,4.07,14449549.78,13778265.0,16000000.0,26150434.86,
6226,2023-08-26,4,6,27,60,62,2,IVINHEMA/MS; GUARUJA/SP,8060490.9,121,5920.07,7826,87.17,184413,3.69,0.0,15737420.0,800000.0,26866762.9,
6227,2023-08-28,2,13,27,36,68,0,,0.0,48,6350.88,3627,80.04,88920,3.26,711298.45,6697252.5,1500000.0,27171605.1,
6228,2023-08-29,13,21,24,60,79,0,,0.0,33,10194.45,3104,103.22,85656,3.74,1496270.64,7390930.0,2400000.0,27508021.77,
6229,2023-08-30,5,6,28,39,55,0,,0.0,43,9275.96,4632,82.01,112407,3.37,2426957.93,8762915.0,3500000.0,27906887.78,
6230,2023-08-31,19,51,55,70,72,0,,0.0,48,8598.39,4239,92.72,89749,4.37,3389977.7,9067342.5,4500000.0,28319610.56,
6231,2023-09-01,22,23,40,62,70,1,RIO DE JANEIRO/RJ,4543922.18,44,11239.72,3326,141.61,100204,4.7,0.0,10865000.0,800000.0,28814158.21,
6232,2023-09-02,4,6,40,62,77,0,,0.0,30,11592.19,3605,91.87,83853,3.94,811453.71,7640267.5,1700000.0,29161924.1,
6233,2023-09-04,5,31,43,45,59,0,,0.0,53,6808.96,3717,92.46,93052,3.69,1653494.64,7928262.5,2600000.0,29522798.82,
6234,2023-09-05,19,23,48,57,69,0,,0.0,65,6038.86,4455,83.91,106915,3.49,6961429.72,8623622.5,8000000.0,29915324.57,
6235,2023-09-06,9,52,54,57,69,0,,0.0,75,7141.35,5931,86.0,134923,3.78,8211165.93,11766930.0,9500000.0,30450925.82,
6236,2023-09-08,14,19,44,57,59,0,,0.0,114,4746.45,7381,69.81,161375,3.19,9473722.72,11887642.5,10500000.0,30992021.6,
6237,2023-09-09,8,34,45,51,66,0,,0.0,51,9564.35,3875,119.88,110274,4.21,10611879.99,10716355.0,12000000.0,31479803.3,
6238,2023-09-11,6,20,31,39,59,0,,0.0,81,8590.35,5685,116.56,157726,4.2,12235455.45,15286825.0,14000000.0,32175621.37,
6239,2023-09-12,2,6,10,26,47,0,,0.0,161,4526.08,11360,61.09,219299,3.16,13935751.23,16009187.5,16000000.0,32904319.59,
6240,2023-09-13,11,16,37,61,62,0,,0.0,113,6831.14,7507,97.93,177763,4.13,15736895.28,16958727.5,17500000.0,33676238.49,
6241,2023-09-14,7,21,27,33,71,0,,0.0,172,4449.91,11140,65.43,229270,3.17,17522794.03,16815185.0,20000000.0,34441623.69,
6242,2023-09-15,8,29,40,46,74,0,,0.0,102,9350.72,7720,117.66,212602,4.27,19748265.18,20953992.5,22000000.0,35395397.06,
6243,2023-09-16,3,24,37,63,74,1,CANAL ELETRONICO,22023947.52,127,7679.47,10094,92.02,241766,3.84,0.0,21426757.5,800000.0,36370689.51,
6244,2023-09-18,1,9,18,40,76,0,,0.0,25,11191.95,2946,90.45,74276,3.58,7388027.81,6147062.5,8500000.0,36650488.46,
6245,2023-09-19,34,37,48,55,57,2,SANTA TEREZINHA DE GOIAS/GO; SAO PAULO/SP,4221429.33,67,6747.32,4787,89.94,111464,3.86,0.0,9931792.5,800000.0,37102558.84,
6246,2023-09-20,35,48,49,57,71,0,,0.0,18,14990.9,2206,116.49,60164,4.27,629617.71,5928185.0,1400000.0,37372395.03,
6247,2023-09-21,8,12,17,24,43,0,,0.0,96,3145.66,5703,50.43,106100,2.71,1334245.78,6634447.5,2300000.0,37674378.52,
6248,2023-09-22,8,12,16,20,64,0,,0.0,93,3751.15,5203,63.85,100983,3.29,2148244.49,7664230.0,3000000.0,38023235.12,
6249,2023-09-23,2,39,47,50,62,0,,0.0,32,12310.31,2639,142.16,79843,4.69,3067414.37,8654472.5,4000000.0,38417165.08,
6250,2023-09-25,1,45,53,77,78,0,,0.0,42,9018.49,3672,98.24,88152,4.09,3951225.92,8321555.0,5000000.0,38795941.48,
6251,2023-09-26,5,36,55,69,76,0,,0.0,49,8639.18,3961,101.78,101741,3.96,4938971.86,9300152.5,6000000.0,39219261.18,
6252,2023-09-27,3,8,30,55,61,0,,0.0,65,7101.48,4544,96.74,113211,3.88,6016029.55,10141070.0,7200000.0,39680857.35,
6253,2023-09-28,14,16,40,45,51,0,,0.0,43,11097.24,4017,113.13,107984,4.2,7129452.68,10483470.0,8500000.0,40158038.72,
6254,2023-09-29,16,60,64,71,73,0,,0.0,48,11759.0,3913,137.37,108674,4.94,12518442.05,12400325.0,14000000.0,40722470.53,
6255,2023-09-30,20,42,43,47,60,0,,0.0,74,9749.46,5688,120.79,155743,4.41,14201848.18,15850162.5,16000000.0,41443930.32,
6256,2023-10-02,26,29,40,53,60,0,,0.0,68,10731.69,5880,118.19,161782,4.29,15904610.09,16032407.5,18000000.0,42173685.45,
6257,2023-10-03,31,42,45,71,80,2,BRASILIA/DF; BARRA DO BUGRES/MT,8803424.87,110,6632.11,6563,105.86,155995,4.45,0.0,16027490.0,700000.0,42903216.74,
6258,2023-10-04,37,42,61,66,77,0,,0.0,19,15064.07,2185,124.75,56938,4.78,667840.19,6288070.0,1500000.0,43189433.98,
6259,2023-10-05,4,8,13,26,39,0,,0.0,95,3390.8,6418,47.8,114857,2.67,1419469.07,7076985.0,2300000.0,43511560.67,
6260,2023-10-06,39,40,48,56,67,0,,0.0,33,12196.23,2843,134.82,79992,4.79,2358578.62,8842215.0,3400000.0,43914036.19,
6261,2023-10-07,15,45,47,58,59,0,,0.0,58,7867.43,4676,92.93,114891,3.78,3423304.29,10024957.5,4600000.0,44370347.21,
6262,2023-10-09,29,51,56,69,76,0,,0.0,41,10842.33,3565,118.75,90922,4.65,4460553.81,9766255.0,5500000.0,44814882.73,
6263,2023-10-10,3,14,23,25,52,0,,0.0,101,4741.87,7058,64.62,147792,3.08,5578055.84,10521875.0,6800000.0,45293812.18,
6264,2023-10-11,10,40,52,61,69,0,,0.0,31,16828.06,3500,141.95,104181,4.76,11888296.7,11460862.5,13500000.0,45815482.01,
6265,2023-10-13,44,52,63,71,77,1,LUCELIA/SP,13415923.25,87,7525.26,5604,111.26,149081,4.18,0.0,14383415.0,700000.0,46470179.1,
6266,2023-10-14,16,38,64,68,77,0,,0.0,31,10137.03,2408,124.28,62878,4.75,733244.89,6903890.0,1600000.0,46784426.93,
6267,2023-10-16,26,27,34,36,60,0,,0.0,24,12675.22,2639,109.78,73897,3.92,1443057.23,6683260.0,2300000.0,47088632.22,
6268,2023-10-17,20,31,35,59,71,0,,0.0,32,10689.39,2446,133.18,68201,4.77,2241198.09,7514920.0,3100000.0,47430692.61,
6269,2023-10-18,11,35,46,55,77,0,,0.0,33,11135.22,3539,98.88,89887,3.89,3098610.17,8072990.0,4100000.0,47798154.95,
6270,2023-10-19,5,24,26,51,54,0,,0.0,62,6170.5,4751,76.68,110456,3.29,3991276.5,8404927.5,5000000.0,48180726.25,
6271,2023-10-20,2,43,52,59,74,0,,0.0,51,8613.39,3583,116.76,94562,4.42,5016269.15,9650850.0,6100000.0,48620008.83,
6272,2023-10-21,2,3,27,35,43,0,,0.0,104,4601.07,7404,61.55,149173,3.05,6132795.13,10512685.0,7400000.0,49098519.98,
6273,2023-10-23,48,52,53,67,78,0,,0.0,49,9494.4,3625,122.22,98061,4.51,7218321.01,10220802.5,8400000.0,49563745.38,
6274,2023-10-24,29,37,45,53,60,0,,0.0,74,6374.3,4758,94.41,111037,4.04,12538911.56,10363007.5,14500000.0,50035443.58,
6275,2023-10-25,2,21,36,44,51,1,CANAL ELETRONICO,13872097.66,104,5493.9,5494,99.04,136868,3.97,0.0,12552655.0,800000.0,50606809.07,
6276,2023-10-26,1,14,30,62,69,1,CACHOEIRINHA/RS,597078.39,35,7311.16,1794,135.84,51967,4.68,0.0,5621810.0,700000.0,50862699.82,
6277,2023-10-27,22,26,42,47,79,0,,0.0,25,10470.4,2412,103.35,64245,3.88,610773.31,5750755.0,1300000.0,51124459.82,
6278,2023-10-28,29,33,59,66,77,0,,0.0,39,8349.48,3860,80.34,79432,3.9,1370575.92,7153945.0,2200000.0,51450089.53,
6279,2023-10-30,6,22,62,64,69,0,,0.0,36,8775.03,2654,113.36,69195,4.34,2107678.54,6940212.5,3000000.0,51765990.67,
6280,2023-10-31,6,22,58,64,77,1,CURITIBA/PR,2928568.25,56,6282.32,4789,69.96,84041,3.98,0.0,7729112.5,800000.0,52117800.56,
6281,2023-11-01,6,41,53,74,77,0,,0.0,13,22114.12,2139,128.0,63178,4.33,670794.88,6315890.0,1500000.0,52405284.1,
6282,2023-11-03,10,15,21,26,76,0,,0.0,38,8907.76,3639,88.58,87675,3.67,1460616.78,7436592.5,2400000.0,52743779.22,
6283,2023-11-04,7,9,10,57,73,0,,0.0,52,7244.29,5427,66.1,119912,2.99,2339590.31,8276002.5,3400000.0,53120482.18,
6284,2023-11-06,40,48,55,61,66,0,,0.0,29,13769.98,2495,152.43,74103,5.13,6755726.94,8773097.5,8500000.0,53519811.66,
